Date;Net_TR
28.06.2017;4235.85
29.06.2017;4199.51
30.06.2017;4206.1
03.07.2017;4216.1
05.07.2017;4222.81
06.07.2017;4184.31
07.07.2017;4211.13
10.07.2017;4215.05
11.07.2017;4211.79
12.07.2017;4242.82
13.07.2017;4250.85
14.07.2017;4270.76
17.07.2017;4270.63
18.07.2017;4273.25
19.07.2017;4296.48
20.07.2017;4296.02
21.07.2017;4294.44
24.07.2017;4289.94
25.07.2017;4302.47
26.07.2017;4303.7
27.07.2017;4299.83
28.07.2017;4294.17
31.07.2017;4291.06
01.08.2017;4301.58
02.08.2017;4304.27
03.08.2017;4295.44
04.08.2017;4303.62
07.08.2017;4310.79
08.08.2017;4300.74
09.08.2017;4299.53
10.08.2017;4238.38
11.08.2017;4243.98
14.08.2017;4286.76
15.08.2017;4285.32
16.08.2017;4292.26
17.08.2017;4226.13
18.08.2017;4218.46
21.08.2017;4223.44
22.08.2017;4265.54
23.08.2017;4251.08
24.08.2017;4242.31
25.08.2017;4249.74
28.08.2017;4251.94
29.08.2017;4255.94
30.08.2017;4276.36
31.08.2017;4300.96
01.09.2017;4309.68
05.09.2017;4277.14
06.09.2017;4290.55
07.09.2017;4290.47
08.09.2017;4284.21
11.09.2017;4330.68
12.09.2017;4345.44
13.09.2017;4348.77
14.09.2017;4344.97
15.09.2017;4353.38
18.09.2017;4359.83
19.09.2017;4364.7
20.09.2017;4367.47
21.09.2017;4354.28
22.09.2017;4357.16
25.09.2017;4347.48
26.09.2017;4348.03
27.09.2017;4365.8
28.09.2017;4371.7
29.09.2017;4387.97
02.10.2017;4404.97
03.10.2017;4414.62
04.10.2017;4420.33
05.10.2017;4445.82
06.10.2017;4442.04
09.10.2017;4434.02
10.10.2017;4444.4
11.10.2017;4452.47
12.10.2017;4445.24
13.10.2017;4449.18
16.10.2017;4457.03
17.10.2017;4460.03
18.10.2017;4463.47
19.10.2017;4465.19
20.10.2017;4488.25
23.10.2017;4470.49
24.10.2017;4477.81
25.10.2017;4456.93
26.10.2017;4462.59
27.10.2017;4498.62
30.10.2017;4484.51
31.10.2017;4488.85
01.11.2017;4495.99
02.11.2017;4497.19
03.11.2017;4511.42
06.11.2017;4517.42
07.11.2017;4516.59
08.11.2017;4523.16
09.11.2017;4506.92
10.11.2017;4504.01
13.11.2017;4508.52
14.11.2017;4498.59
15.11.2017;4474.45
16.11.2017;4512.15
17.11.2017;4500.42
20.11.2017;4506.26
21.11.2017;4535.78
22.11.2017;4532.66
24.11.2017;4542.13
27.11.2017;4540.73
28.11.2017;4585.58
29.11.2017;4584.3
30.11.2017;4623.04
01.12.2017;4613.8
04.12.2017;4609.02
05.12.2017;4591.93
06.12.2017;4591.49
07.12.2017;4605.51
08.12.2017;4631.21
11.12.2017;4646.05
12.12.2017;4653.36
13.12.2017;4651.27
14.12.2017;4632.89
15.12.2017;4674.65
18.12.2017;4699.85
19.12.2017;4684.72
20.12.2017;4681.27
21.12.2017;4690.57
22.12.2017;4688.44
26.12.2017;4683.64
27.12.2017;4687.57
28.12.2017;4696.79
29.12.2017;4672.65
02.01.2018;4711.6
03.01.2018;4741.75
04.01.2018;4761.55
05.01.2018;4795.03
08.01.2018;4803.06
09.01.2018;4810.32
10.01.2018;4804.99
11.01.2018;4839.06
12.01.2018;4871.73
16.01.2018;4854.62
17.01.2018;4900.32
18.01.2018;4892.7
19.01.2018;4914.25
22.01.2018;4953.94
23.01.2018;4964.85
24.01.2018;4962.07
25.01.2018;4965.07
26.01.2018;5023.92
29.01.2018;4990.31
30.01.2018;4936.16
31.01.2018;4938.67
01.02.2018;4936.13
02.02.2018;4831.66
05.02.2018;4633.68
06.02.2018;4714.85
07.02.2018;4691.35
08.02.2018;4515.73
09.02.2018;4584.21
12.02.2018;4648.11
13.02.2018;4660.44
14.02.2018;4723.83
15.02.2018;4781.65
16.02.2018;4783.73
20.02.2018;4756.02
21.02.2018;4729.94
22.02.2018;4734.83
23.02.2018;4810.93
26.02.2018;4867.9
27.02.2018;4806.53
28.02.2018;4753.55
01.03.2018;4690.73
02.03.2018;4714.82
05.03.2018;4766.86
06.03.2018;4779.61
07.03.2018;4777.53
08.03.2018;4799.76
09.03.2018;4883.25
12.03.2018;4877.05
13.03.2018;4846.21
14.03.2018;4819.41
15.03.2018;4815.85
16.03.2018;4824.17
19.03.2018;4755.67
20.03.2018;4762.78
21.03.2018;4754.35
22.03.2018;4634.85
23.03.2018;4537.7
26.03.2018;4660.94
27.03.2018;4580.42
28.03.2018;4567.6
29.03.2018;4630.64
02.04.2018;4527.24
03.04.2018;4584.48
04.04.2018;4637.74
05.04.2018;4670.04
06.04.2018;4567.74
09.04.2018;4583.93
10.04.2018;4660.7
11.04.2018;4635.1
12.04.2018;4673.73
13.04.2018;4660.3
16.04.2018;4698.18
17.04.2018;4748.26
18.04.2018;4752.22
19.04.2018;4725.41
20.04.2018;4685.24
23.04.2018;4685.5
24.04.2018;4622.88
25.04.2018;4631.37
26.04.2018;4679.71
27.04.2018;4685.11
30.04.2018;4646.86
01.05.2018;4658.72
02.05.2018;4625.15
03.05.2018;4615.07
04.05.2018;4674.79
07.05.2018;4691.01
08.05.2018;4689.8
09.05.2018;4735.59
10.05.2018;4780.73
11.05.2018;4790.05
14.05.2018;4794.44
15.05.2018;4761.78
16.05.2018;4782.05
17.05.2018;4778.92
18.05.2018;4766.62
21.05.2018;4801.92
22.05.2018;4786.93
23.05.2018;4802.57
24.05.2018;4792.98
25.05.2018;4782.07
29.05.2018;4726.91
30.05.2018;4787.52
31.05.2018;4755.32
01.06.2018;4807.21
04.06.2018;4828.83
05.06.2018;4832.42
06.06.2018;4873.93
07.06.2018;4871.06
08.06.2018;4886.42
11.06.2018;4891.67
12.06.2018;4900.34
13.06.2018;4880.74
14.06.2018;4893.85
15.06.2018;4889.23
18.06.2018;4878.88
19.06.2018;4859.42
20.06.2018;4867.73
21.06.2018;4837.17
22.06.2018;4846.27
25.06.2018;4779.77
26.06.2018;4790.3
27.06.2018;4749.08
28.06.2018;4778.87
29.06.2018;4782.71
02.07.2018;4797.54
03.07.2018;4773.8
05.07.2018;4815.77
06.07.2018;4856.85
09.07.2018;4900.69
10.07.2018;4917.78
11.07.2018;4882.89
12.07.2018;4925.95
13.07.2018;4931.29
16.07.2018;4926.38
17.07.2018;4946.01
18.07.2018;4956.69
19.07.2018;4937.46
20.07.2018;4932.92
23.07.2018;4941.99
24.07.2018;4965.79
25.07.2018;5011.01
26.07.2018;4995.82
27.07.2018;4963.04
30.07.2018;4934.77
31.07.2018;4958.98
01.08.2018;4953.83
02.08.2018;4978.59
03.08.2018;5002.19
06.08.2018;5020.21
07.08.2018;5034.43
08.08.2018;5033.22
09.08.2018;5026.87
10.08.2018;4992.16
13.08.2018;4972.22
14.08.2018;5004.29
15.08.2018;4966.9
16.08.2018;5007.27
17.08.2018;5024.2
20.08.2018;5036.54
21.08.2018;5047.08
22.08.2018;5045.17
23.08.2018;5036.85
24.08.2018;5068.11
27.08.2018;5107.39
28.08.2018;5108.8
29.08.2018;5138.24
30.08.2018;5116.06
31.08.2018;5117.11
04.09.2018;5108.98
05.09.2018;5094.69
06.09.2018;5077.13
07.09.2018;5066.19
10.09.2018;5075.79
11.09.2018;5095.02
12.09.2018;5096.87
13.09.2018;5124.74
14.09.2018;5126.68
17.09.2018;5098.19
18.09.2018;5125.7
19.09.2018;5132.13
20.09.2018;5172.53
21.09.2018;5170.7
24.09.2018;5152.54
25.09.2018;5146.07
26.09.2018;5129.13
27.09.2018;5143.98
28.09.2018;5144.09
01.10.2018;5162.85
02.10.2018;5160.94
03.10.2018;5164.61
04.10.2018;5123.26
05.10.2018;5094.98
08.10.2018;5092.98
09.10.2018;5086.8
10.10.2018;4919.65
11.10.2018;4818.45
12.10.2018;4887.26
15.10.2018;4858.48
16.10.2018;4963.01
17.10.2018;4961.9
18.10.2018;4890.83
19.10.2018;4889.15
22.10.2018;4868.22
23.10.2018;4841.56
24.10.2018;4692.13
25.10.2018;4779.51
26.10.2018;4696.7
29.10.2018;4665.93
30.10.2018;4739.33
31.10.2018;4790.87
01.11.2018;4841.54
02.11.2018;4811.26
05.11.2018;4838.3
06.11.2018;4868.85
07.11.2018;4972.15
08.11.2018;4961.5
09.11.2018;4916.45
12.11.2018;4819.59
13.11.2018;4812.57
14.11.2018;4777.02
15.11.2018;4828.72
16.11.2018;4839.7
19.11.2018;4759.25
20.11.2018;4673.11
21.11.2018;4687.61
23.11.2018;4657.05
26.11.2018;4729.77
27.11.2018;4745.23
28.11.2018;4854.46
29.11.2018;4844.63
30.11.2018;4884.88
03.12.2018;4938.32
04.12.2018;4778.69
06.12.2018;4772.46
07.12.2018;4661.7
10.12.2018;4669.95
11.12.2018;4668.45
12.12.2018;4693.78
13.12.2018;4693.45
14.12.2018;4604.27
17.12.2018;4508.8
18.12.2018;4509.4
19.12.2018;4440.26
20.12.2018;4370.3
21.12.2018;4280.33
24.12.2018;4164.5
26.12.2018;4371.1
27.12.2018;4408.8
28.12.2018;4403.83
31.12.2018;4441.63
02.01.2019;4447.28
03.01.2019;4337.99
04.01.2019;4486.93
07.01.2019;4518.39
08.01.2019;4562.27
09.01.2019;4581.99
10.01.2019;4602.69
11.01.2019;4602.02
14.01.2019;4578.2
15.01.2019;4627.35
16.01.2019;4637.71
17.01.2019;4673.24
18.01.2019;4734.94
22.01.2019;4668.04
23.01.2019;4678.32
24.01.2019;4684.86
25.01.2019;4724.74
28.01.2019;4687.66
29.01.2019;4680.9
30.01.2019;4754.05
31.01.2019;4795.64
01.02.2019;4800.4
04.02.2019;4832.98
05.02.2019;4855.77
06.02.2019;4845.3
07.02.2019;4800.45
08.02.2019;4804.81
11.02.2019;4808.26
12.02.2019;4870.47
13.02.2019;4885.48
14.02.2019;4873.71
15.02.2019;4926.98
19.02.2019;4934.62
20.02.2019;4944.06
21.02.2019;4926.93
22.02.2019;4958.63
25.02.2019;4965.21
26.02.2019;4961.33
27.02.2019;4959.17
28.02.2019;4946.19
01.03.2019;4980.49
04.03.2019;4961.24
05.03.2019;4955.74
06.03.2019;4923.57
07.03.2019;4884.28
08.03.2019;4874.2
11.03.2019;4945.72
12.03.2019;4960.5
13.03.2019;4995.21
14.03.2019;4992.06
15.03.2019;5017.08
18.03.2019;5035.71
19.03.2019;5035.15
20.03.2019;5020.49
21.03.2019;5075.16
22.03.2019;4979.14
25.03.2019;4975.23
26.03.2019;5010.96
27.03.2019;4987.74
28.03.2019;5006.19
29.03.2019;5040.06
01.04.2019;5098.4
02.04.2019;5098.62
03.04.2019;5109.58
04.04.2019;5121.05
05.04.2019;5144.83
08.04.2019;5150.28
09.04.2019;5120.13
10.04.2019;5138.23
11.04.2019;5138.47
12.04.2019;5172.8
15.04.2019;5169.63
16.04.2019;5172.25
17.04.2019;5160.86
18.04.2019;5169.09
22.04.2019;5174.42
23.04.2019;5220.34
24.04.2019;5208.91
25.04.2019;5206.99
26.04.2019;5231.5
29.04.2019;5237.27
30.04.2019;5242.36
01.05.2019;5203.06
02.05.2019;5192.15
03.05.2019;5242.56
06.05.2019;5219.43
07.05.2019;5133.27
08.05.2019;5125.13
09.05.2019;5110.89
10.05.2019;5131.14
13.05.2019;5007.45
14.05.2019;5048.0
15.05.2019;5078.19
16.05.2019;5124.38
17.05.2019;5094.84
20.05.2019;5060.51
21.05.2019;5103.59
22.05.2019;5089.25
23.05.2019;5028.99
24.05.2019;5036.32
28.05.2019;4994.15
29.05.2019;4959.74
30.05.2019;4970.62
31.05.2019;4905.71
03.06.2019;4892.16
04.06.2019;4997.2
05.06.2019;5038.41
06.06.2019;5070.29
07.06.2019;5123.86
10.06.2019;5147.76
11.06.2019;5146.14
12.06.2019;5135.71
13.06.2019;5157.83
14.06.2019;5150.01
17.06.2019;5154.83
18.06.2019;5205.03
19.06.2019;5220.57
20.06.2019;5270.37
21.06.2019;5263.95
24.06.2019;5254.84
25.06.2019;5204.95
26.06.2019;5198.52
27.06.2019;5218.94
28.06.2019;5249.16
01.07.2019;5289.47
02.07.2019;5305.1
03.07.2019;5346.7
04.07.2019;5346.7
05.07.2019;5337.43
08.07.2019;5311.67
09.07.2019;5319.33
10.07.2019;5343.37
11.07.2019;5355.59
12.07.2019;5380.7
15.07.2019;5381.64
16.07.2019;5363.44
17.07.2019;5328.47
18.07.2019;5347.94
19.07.2019;5315.05
22.07.2019;5330.18
23.07.2019;5366.75
24.07.2019;5392.05
25.07.2019;5363.7
26.07.2019;5403.37
29.07.2019;5394.65
30.07.2019;5381.12
31.07.2019;5322.65
01.08.2019;5275.12
02.08.2019;5237.03
05.08.2019;5081.27
06.08.2019;5147.69
07.08.2019;5151.74
08.08.2019;5249.32
09.08.2019;5215.16
12.08.2019;5153.43
13.08.2019;5229.65
14.08.2019;5077.5
15.08.2019;5090.69
16.08.2019;5164.72
19.08.2019;5227.45
20.08.2019;5186.35
21.08.2019;5229.27
22.08.2019;5226.73
23.08.2019;5091.14
26.08.2019;5147.5
27.08.2019;5131.02
28.08.2019;5164.74
29.08.2019;5230.88
30.08.2019;5234.74
02.09.2019;5234.74
03.09.2019;5198.88
04.09.2019;5255.55
05.09.2019;5324.78
06.09.2019;5329.77
09.09.2019;5329.57
10.09.2019;5331.41
11.09.2019;5370.14
12.09.2019;5386.19
13.09.2019;5383.33
16.09.2019;5366.56
17.09.2019;5380.43
18.09.2019;5382.3
19.09.2019;5382.63
20.09.2019;5356.46
23.09.2019;5355.94
24.09.2019;5311.16
25.09.2019;5343.87
26.09.2019;5331.12
27.09.2019;5303.32
30.09.2019;5330.28
01.10.2019;5265.1
02.10.2019;5170.83
03.10.2019;5212.97
04.10.2019;5287.09
07.10.2019;5263.42
08.10.2019;5181.61
09.10.2019;5229.93
10.10.2019;5263.57
11.10.2019;5321.49
14.10.2019;5314.11
15.10.2019;5367.03
16.10.2019;5356.55
17.10.2019;5371.64
18.10.2019;5350.68
21.10.2019;5387.56
22.10.2019;5368.45
23.10.2019;5383.88
24.10.2019;5394.22
25.10.2019;5416.26
28.10.2019;5446.49
29.10.2019;5442.0
30.10.2019;5460.01
31.10.2019;5443.77
01.11.2019;5496.7
04.11.2019;5517.11
05.11.2019;5510.58
06.11.2019;5514.73
07.11.2019;5531.6
08.11.2019;5546.48
11.11.2019;5535.58
12.11.2019;5544.45
13.11.2019;5548.53
14.11.2019;5554.17
15.11.2019;5597.59
18.11.2019;5600.47
19.11.2019;5597.39
20.11.2019;5577.13
21.11.2019;5568.54
22.11.2019;5580.7
25.11.2019;5623.07
26.11.2019;5635.51
27.11.2019;5659.51
28.11.2019;5659.51
29.11.2019;5637.69
02.12.2019;5589.17
03.12.2019;5552.19
04.12.2019;5587.71
05.12.2019;5597.17
06.12.2019;5648.49
09.12.2019;5630.96
10.12.2019;5624.91
11.12.2019;5641.31
12.12.2019;5690.25
13.12.2019;5691.35
16.12.2019;5732.15
17.12.2019;5734.1
18.12.2019;5731.96
19.12.2019;5757.78
20.12.2019;5786.47
23.12.2019;5791.47
24.12.2019;5790.63
25.12.2019;5790.63
26.12.2019;5820.7
27.12.2019;5820.96
30.12.2019;5787.84
31.12.2019;5805.15
01.01.2020;5805.15
02.01.2020;5854.29
03.01.2020;5813.39
06.01.2020;5833.95
07.01.2020;5818.01
08.01.2020;5846.66
09.01.2020;5886.66
10.01.2020;5869.86
13.01.2020;5910.82
14.01.2020;5902.27
15.01.2020;5913.38
16.01.2020;5963.0
17.01.2020;5986.13
21.01.2020;5970.33
22.01.2020;5972.2
23.01.2020;5979.32
24.01.2020;5925.37
27.01.2020;5832.15
28.01.2020;5890.88
29.01.2020;5885.86
30.01.2020;5904.93
31.01.2020;5800.72
03.02.2020;5842.87
04.02.2020;5930.4
05.02.2020;5997.22
06.02.2020;6017.86
07.02.2020;5986.18
10.02.2020;6030.68
11.02.2020;6041.02
12.02.2020;6080.21
13.02.2020;6071.65
14.02.2020;6083.54
18.02.2020;6066.04
19.02.2020;6095.32
20.02.2020;6072.27
21.02.2020;6008.54
24.02.2020;5807.7
25.02.2020;5631.92
26.02.2020;5610.67
27.02.2020;5363.67
28.02.2020;5320.09
02.03.2020;5565.11
03.03.2020;5408.8
04.03.2020;5637.28
05.03.2020;5446.87
06.03.2020;5354.1
09.03.2020;4947.73
10.03.2020;5192.23
11.03.2020;4938.76
12.03.2020;4469.7
13.03.2020;4885.86
16.03.2020;4300.48
17.03.2020;4558.41
18.03.2020;4322.15
19.03.2020;4342.72
20.03.2020;4154.93
23.03.2020;4033.22
24.03.2020;4411.95
25.03.2020;4462.85
26.03.2020;4741.55
27.03.2020;4581.83
30.03.2020;4735.92
31.03.2020;4660.43
01.04.2020;4454.73
02.04.2020;4556.95
03.04.2020;4488.39
06.04.2020;4804.11
07.04.2020;4796.45
08.04.2020;4960.61
09.04.2020;5032.93
13.04.2020;4982.14
14.04.2020;5134.89
15.04.2020;5022.0
16.04.2020;5051.23
17.04.2020;5186.72
20.04.2020;5093.96
21.04.2020;4937.81
22.04.2020;5051.13
23.04.2020;5048.69
24.04.2020;5119.05
27.04.2020;5194.43
28.04.2020;5167.23
29.04.2020;5304.71
30.04.2020;5255.98
01.05.2020;5108.9
04.05.2020;5130.64
05.05.2020;5177.01
06.05.2020;5141.17
07.05.2020;5201.6
08.05.2020;5290.06
11.05.2020;5291.02
12.05.2020;5182.94
13.05.2020;5092.68
14.05.2020;5152.14
15.05.2020;5172.75
18.05.2020;5336.13
19.05.2020;5280.52
20.05.2020;5369.14
21.05.2020;5327.65
22.05.2020;5340.84
26.05.2020;5406.53
27.05.2020;5486.77
28.05.2020;5475.65
29.05.2020;5502.6
01.06.2020;5523.44
02.06.2020;5568.91
03.06.2020;5645.31
04.06.2020;5627.15
05.06.2020;5774.7
08.06.2020;5844.31
09.06.2020;5799.02
10.06.2020;5768.22
11.06.2020;5428.68
12.06.2020;5500.74
15.06.2020;5546.59
16.06.2020;5651.83
17.06.2020;5631.48
18.06.2020;5634.97
19.06.2020;5603.87
22.06.2020;5640.27
23.06.2020;5664.58
24.06.2020;5518.15
25.06.2020;5578.82
26.06.2020;5443.71
29.06.2020;5524.13
30.06.2020;5609.56
01.07.2020;5637.85
02.07.2020;5664.33
06.07.2020;5754.3
07.07.2020;5692.07
08.07.2020;5736.68
09.07.2020;5705.44
10.07.2020;5765.17
13.07.2020;5711.2
14.07.2020;5788.29
15.07.2020;5840.94
16.07.2020;5821.18
17.07.2020;5837.97
20.07.2020;5887.05
21.07.2020;5896.99
22.07.2020;5930.98
23.07.2020;5858.23
24.07.2020;5822.05
27.07.2020;5865.12
28.07.2020;5827.2
29.07.2020;5899.63
30.07.2020;5878.17
31.07.2020;5923.7
03.08.2020;5966.37
04.08.2020;5987.91
05.08.2020;6026.42
06.08.2020;6065.62
07.08.2020;6070.35
10.08.2020;6087.05
11.08.2020;6038.56
12.08.2020;6123.71
13.08.2020;6112.24
14.08.2020;6111.5
17.08.2020;6128.18
18.08.2020;6142.96
19.08.2020;6116.62
20.08.2020;6136.09
21.08.2020;6157.46
24.08.2020;6219.81
25.08.2020;6242.23
26.08.2020;6305.91
27.08.2020;6316.74
28.08.2020;6359.71
31.08.2020;6346.27
01.09.2020;6394.11
02.09.2020;6492.84
03.09.2020;6265.62
04.09.2020;6214.66
08.09.2020;6042.35
09.09.2020;6164.3
10.09.2020;6056.11
11.09.2020;6059.54
14.09.2020;6138.09
15.09.2020;6170.2
16.09.2020;6141.86
17.09.2020;6090.25
18.09.2020;6022.21
21.09.2020;5952.74
22.09.2020;6015.37
23.09.2020;5872.98
24.09.2020;5890.73
25.09.2020;5984.98
28.09.2020;6081.41
29.09.2020;6052.68
30.09.2020;6102.78
01.10.2020;6135.54
02.10.2020;6076.84
05.10.2020;6186.52
06.10.2020;6100.16
07.10.2020;6206.42
08.10.2020;6257.44
09.10.2020;6312.54
12.10.2020;6416.17
13.10.2020;6375.71
14.10.2020;6333.92
15.10.2020;6324.37
16.10.2020;6325.3
19.10.2020;6222.02
20.10.2020;6251.5
21.10.2020;6237.87
22.10.2020;6270.8
23.10.2020;6292.49
26.10.2020;6175.55
27.10.2020;6156.94
28.10.2020;5939.67
29.10.2020;6010.99
30.10.2020;5938.52
02.11.2020;6011.73
03.11.2020;6118.77
04.11.2020;6253.68
05.11.2020;6376.21
06.11.2020;6374.95
09.11.2020;6449.94
10.11.2020;6441.67
11.11.2020;6490.95
12.11.2020;6427.11
13.11.2020;6515.01
16.11.2020;6590.96
17.11.2020;6560.04
18.11.2020;6485.02
19.11.2020;6510.91
20.11.2020;6466.73
23.11.2020;6503.69
24.11.2020;6608.86
25.11.2020;6598.55
27.11.2020;6614.84
30.11.2020;6585.16
01.12.2020;6659.53
02.12.2020;6671.89
03.12.2020;6668.59
04.12.2020;6727.81
07.12.2020;6714.8
08.12.2020;6733.62
09.12.2020;6680.33
10.12.2020;6672.09
11.12.2020;6663.75
14.12.2020;6635.55
15.12.2020;6721.35
16.12.2020;6733.28
17.12.2020;6772.27
18.12.2020;6748.83
21.12.2020;6722.62
22.12.2020;6709.04
23.12.2020;6714.12
24.12.2020;6738.36
28.12.2020;6797.13
29.12.2020;6782.0
30.12.2020;6791.62
31.12.2020;6835.73
04.01.2021;6735.12
05.01.2021;6783.39
06.01.2021;6822.2
07.01.2021;6924.53
08.01.2021;6963.18
11.01.2021;6917.52
12.01.2021;6920.41
13.01.2021;6936.25
14.01.2021;6910.77
15.01.2021;6861.15
19.01.2021;6917.16
20.01.2021;7013.55
21.01.2021;7016.19
22.01.2021;6995.11
25.01.2021;7020.41
26.01.2021;7009.98
27.01.2021;6829.99
28.01.2021;6897.14
29.01.2021;6764.58
01.02.2021;6873.16
02.02.2021;6968.75
03.02.2021;6975.78
04.02.2021;7051.98
05.02.2021;7079.99
08.02.2021;7132.48
09.02.2021;7125.39
10.02.2021;7123.06
11.02.2021;7135.91
12.02.2021;7169.78
16.02.2021;7166.32
17.02.2021;7164.84
18.02.2021;7133.39
19.02.2021;7120.44
22.02.2021;7065.8
23.02.2021;7074.77
24.02.2021;7155.14
25.02.2021;6980.69
26.02.2021;6948.1
01.03.2021;7113.52
02.03.2021;7056.07
03.03.2021;6964.12
04.03.2021;6871.54
05.03.2021;7005.71
08.03.2021;6968.21
09.03.2021;7067.31
10.03.2021;7110.18
11.03.2021;7184.45
12.03.2021;7192.99
15.03.2021;7239.91
16.03.2021;7228.68
17.03.2021;7249.54
18.03.2021;7142.78
19.03.2021;7139.01
22.03.2021;7189.16
23.03.2021;7134.33
24.03.2021;7095.62
25.03.2021;7132.96
26.03.2021;7251.64
29.03.2021;7245.36
30.03.2021;7223.0
31.03.2021;7249.57
01.04.2021;7335.29
05.04.2021;7441.9
06.04.2021;7434.89
07.04.2021;7445.96
08.04.2021;7478.59
09.04.2021;7536.39
12.04.2021;7535.0
13.04.2021;7559.83
14.04.2021;7529.56
15.04.2021;7613.21
16.04.2021;7640.68
19.04.2021;7600.13
20.04.2021;7548.61
21.04.2021;7618.86
22.04.2021;7549.11
23.04.2021;7631.79
26.04.2021;7645.39
27.04.2021;7643.79
28.04.2021;7637.37
29.04.2021;7689.31
30.04.2021;7634.42
03.05.2021;7655.4
04.05.2021;7604.28
05.05.2021;7609.65
06.05.2021;7672.63
07.05.2021;7730.11
10.05.2021;7649.55
11.05.2021;7583.27
12.05.2021;7421.34
13.05.2021;7512.57
14.05.2021;7625.07
17.05.2021;7605.78
18.05.2021;7541.65
19.05.2021;7520.2
20.05.2021;7600.06
21.05.2021;7594.3
24.05.2021;7670.1
25.05.2021;7653.89
26.05.2021;7668.32
27.05.2021;7677.72
28.05.2021;7684.3
01.06.2021;7680.69
02.06.2021;7692.36
03.06.2021;7665.33
04.06.2021;7733.1
07.06.2021;7727.06
08.06.2021;7728.52
09.06.2021;7714.64
10.06.2021;7750.8
11.06.2021;7766.03
14.06.2021;7781.47
15.06.2021;7766.01
16.06.2021;7724.23
17.06.2021;7721.0
18.06.2021;7619.94
21.06.2021;7726.88
22.06.2021;7766.47
23.06.2021;7758.07
24.06.2021;7803.63
25.06.2021;7829.72
28.06.2021;7847.84
29.06.2021;7850.5
30.06.2021;7861.08
01.07.2021;7902.5
02.07.2021;7962.48
06.07.2021;7946.64
07.07.2021;7973.34
08.07.2021;7906.17
09.07.2021;7995.42
12.07.2021;8023.01
13.07.2021;7994.81
14.07.2021;8004.8
15.07.2021;7978.8
16.07.2021;7918.65
19.07.2021;7793.09
20.07.2021;7911.41
21.07.2021;7976.62
22.07.2021;7993.12
23.07.2021;8074.47
26.07.2021;8093.77
27.07.2021;8055.65
28.07.2021;8054.19
29.07.2021;8088.73
30.07.2021;8045.45
02.08.2021;8030.63
03.08.2021;8096.53
04.08.2021;8059.08
05.08.2021;8107.88
06.08.2021;8122.12
09.08.2021;8114.93
10.08.2021;8122.98
11.08.2021;8143.26
12.08.2021;8168.8
13.08.2021;8182.16
16.08.2021;8203.76
17.08.2021;8146.19
18.08.2021;8059.71
19.08.2021;8070.22
20.08.2021;8136.19
23.08.2021;8206.07
24.08.2021;8218.37
25.08.2021;8236.69
26.08.2021;8188.92
27.08.2021;8261.24
30.08.2021;8297.19
31.08.2021;8286.66
01.09.2021;8289.63
02.09.2021;8314.1
03.09.2021;8311.47
07.09.2021;8283.42
08.09.2021;8272.69
09.09.2021;8235.09
10.09.2021;8171.76
13.09.2021;8190.41
14.09.2021;8144.75
15.09.2021;8213.93
16.09.2021;8201.37
17.09.2021;8126.66
20.09.2021;7988.73
21.09.2021;7982.5
22.09.2021;8058.49
23.09.2021;8156.51
24.09.2021;8168.5
27.09.2021;8145.94
28.09.2021;7980.36
29.09.2021;7993.43
30.09.2021;7898.61
01.10.2021;7989.41
04.10.2021;7885.99
05.10.2021;7969.62
06.10.2021;8002.34
07.10.2021;8070.04
08.10.2021;8054.68
11.10.2021;7999.39
12.10.2021;7980.05
13.10.2021;8004.28
14.10.2021;8141.49
15.10.2021;8202.23
18.10.2021;8229.91
19.10.2021;8290.85
20.10.2021;8321.28
21.10.2021;8346.64
22.10.2021;8337.78
25.10.2021;8377.39
26.10.2021;8392.66
27.10.2021;8350.36
28.10.2021;8432.73
29.10.2021;8449.82
01.11.2021;8465.1
02.11.2021;8496.26
03.11.2021;8551.15
04.11.2021;8587.69
05.11.2021;8620.36
08.11.2021;8628.08
09.11.2021;8598.32
10.11.2021;8528.93
11.11.2021;8533.63
12.11.2021;8595.83
15.11.2021;8595.99
16.11.2021;8629.54
17.11.2021;8608.28
18.11.2021;8637.96
19.11.2021;8626.01
22.11.2021;8599.0
23.11.2021;8613.32
24.11.2021;8633.35
26.11.2021;8437.28
29.11.2021;8549.04
30.11.2021;8387.72
01.12.2021;8289.11
02.12.2021;8407.69
03.12.2021;8336.93
06.12.2021;8434.9
07.12.2021;8609.64
08.12.2021;8636.33
09.12.2021;8575.05
10.12.2021;8656.99
13.12.2021;8578.03
14.12.2021;8514.81
15.12.2021;8654.14
16.12.2021;8578.73
17.12.2021;8490.8
20.12.2021;8394.16
21.12.2021;8543.83
22.12.2021;8631.44
23.12.2021;8685.27
27.12.2021;8805.68
28.12.2021;8796.79
29.12.2021;8809.13
30.12.2021;8783.36
31.12.2021;8760.59
03.01.2022;8816.47
04.01.2022;8811.32
05.01.2022;8640.91
06.01.2022;8633.02
07.01.2022;8599.15
10.01.2022;8586.76
11.01.2022;8665.41
12.01.2022;8689.92
13.01.2022;8566.81
14.01.2022;8573.95
18.01.2022;8416.38
19.01.2022;8334.94
20.01.2022;8243.39
21.01.2022;8087.53
24.01.2022;8109.94
25.01.2022;8011.26
26.01.2022;7999.32
27.01.2022;7956.62
28.01.2022;8151.01
31.01.2022;8305.05
01.02.2022;8362.08
02.02.2022;8440.93
03.02.2022;8235.32
